project,arquivo_a,arquivo_b,ctx_a,ctx_b,dunn_p,significativo,sig
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
tar_v1.35.90,tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,ctx-0,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,ctx-0,ctx-1,0.0,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,ctx-0,ctx-1,0.029391,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.id.po.meta,ctx-0,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.ru.po.meta,ctx-0,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.vi.po.meta,ctx-0,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-0,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-es.po.meta,ctx-0,ctx-2,0.215843,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-0,ctx-2,0.586359,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-id.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-0,ctx-2,0.362046,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-0,ctx-2,4.4e-05,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-id.po.meta,ctx-0,ctx-2,0.048634,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-0,ctx-2,0.000337,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-0,ctx-2,0.002994,True,**
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-0,ctx-2,0.037122,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-0,ctx-2,0.000273,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-0,ctx-2,0.321323,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-0,ctx-2,0.488116,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-0.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-0,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,ctx-1,ctx-1,0.000133,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.id.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,0.059342,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,0.25886,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,0.222829,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.de.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.id.po.meta,ctx-1,ctx-1,0.007412,True,**
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,ctx-1,0.011789,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,ctx-1,1e-06,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,0.020039,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,0.64867,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,0.240618,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,0.047013,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,0.395365,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,0.000139,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,0.064545,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,0.117067,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,0.077082,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,0.000825,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,0.444672,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1e-06,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,0.015743,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,0.01641,True,*
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,0.29187,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.es.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,0.000522,True,***
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.id.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,ctx-1,0.337501,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,0.381333,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.fr.po.meta,wget-1.25.0.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
wget_v1.25.0,wget-1.25.0.pt_BR.llama.ctx-1.id.po.meta,wget-1.25.0.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,ctx-1,1.0,False,ns
